WELLNAME = well95
STDEP  =  3000.0000    
ENDEP  =  4137.0313    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, DEN, GR, RT, SP

#DEPTH       AC           CAL          DEN          GR           RT           SP           
3921.6250    52.9933      22.3843      0.0000       32.2224      131.7088     75.1575      
3921.7500    51.9180      22.8762      0.0000       30.7795      146.6954     75.1411      
3921.8750    52.1797      23.2417      0.0000       29.3984      161.4913     75.1448      
3922.0000    53.8737      23.6070      0.0000       31.6035      156.8990     75.1499      
3922.1250    53.9917      23.9411      0.0000       35.0680      145.1767     75.0943      
3922.2500    53.4656      23.8343      0.0000       34.0644      132.9126     75.0774      
3922.3750    53.5600      23.2559      0.0000       39.7942      124.5455     75.0221      
3922.5000    55.1827      22.6149      0.0000       39.1057      131.0995     74.9473      
3922.6250    55.2297      22.0376      0.0000       36.5294      146.2408     74.8729      
3922.7500    53.8915      21.8046      0.0000       37.3507      172.1824     74.7989      
3922.8750    52.3142      22.2964      0.0000       33.2642      211.4071     74.7238      
3923.0000    51.3102      22.8035      0.0000       30.7508      249.3346     74.6494      
3923.1250    50.6405      23.0587      0.0000       26.9156      276.3233     74.5743      
3923.2500    50.3528      22.6855      0.0000       30.3803      261.3997     74.4988      
3923.3750    51.0204      22.4058      0.0000       33.2151      244.0923     74.4241      
3923.5000    51.5925      22.3151      0.0000       35.7986      244.2088     74.2920      
3923.6250    51.0660      22.1617      0.0000       35.8655      283.3733     74.1972      
3923.7500    49.9658      21.9299      0.0000       34.6101      398.1556     74.1806      
3923.8750    49.3440      21.7288      0.0000       31.0265      557.5381     74.1256      
3924.0000    48.5306      21.5909      0.0000       25.8071      897.0834     74.1091      
3924.1250    48.3861      21.6116      0.0000       27.9502      1086.2936    74.1130      
3924.2500    48.8628      21.7246      0.0000       32.3590      1024.1957    74.0589      
3924.3750    49.3393      21.9491      0.0000       37.0188      901.8311     73.9833      
3924.5000    49.5771      22.1097      0.0000       35.2604      732.9928     73.9085      
3924.6250    49.9583      22.1450      0.0000       36.7113      601.1368     73.7742      
3924.7500    50.2439      21.9133      0.0000       40.9941      515.0015     73.5619      
3924.8750    50.8161      21.6967      0.0000       43.5782      476.2242     73.3300      
3925.0000    51.4843      21.5117      0.0000       42.7634      493.1276     73.0991      
3925.1250    50.8619      21.5622      0.0000       41.9492      510.5898     72.9836      
3925.2500    50.0961      21.8820      0.0000       41.8892      520.7688     72.7325      
3925.3750    49.4736      22.0265      0.0000       45.9208      503.0411     72.5982      
3925.5000    49.1858      22.0928      0.0000       42.9662      467.6340     72.5238      
3925.6250    50.3797      22.0661      0.0000       47.0605      420.8806     72.4483      
3925.7500    51.0478      21.9598      0.0000       48.6378      370.9659     72.3149      
3925.8750    51.7159      21.7908      0.0000       47.6971      348.6737     72.2788      
3926.0000    53.1967      21.6520      0.0000       40.4634      341.8600     72.1647      
3926.1250    53.3392      21.5299      0.0000       36.7535      403.3585     72.1293      
3926.2500    51.7127      21.3608      0.0000       35.7501      532.5386     72.0745      
3926.3750    49.8948      21.2703      0.0000       36.3837      620.9977     71.9993      
3926.5000    49.8458      21.3531      0.0000       35.3796      865.7501     72.0423      
3926.6250    49.5100      21.5299      0.0000       34.1241      1158.7268    72.0659      
3926.7500    49.2222      21.7708      0.0000       32.8060      1418.9982    72.0698      
3926.8750    49.3167      21.9312      0.0000       33.6907      1312.9302    72.1324      
3927.0000    49.8893      22.0600      0.0000       35.8974      936.9367     72.1562      
3927.1250    50.7489      22.2368      0.0000       36.0897      622.3871     72.1602      
3927.2500    51.3217      22.3353      0.0000       37.2888      478.0309     72.1638      
3927.3750    50.5076      22.4023      0.0000       40.2504      437.3400     72.2272      
3927.5000    49.3588      22.3277      0.0000       44.2828      422.9219     72.3109      
3927.6250    48.3533      22.1581      0.0000       42.2720      383.3151     72.3926      
3927.7500    47.1564      21.9257      0.0000       40.1986      326.5786     72.4742      
3927.8750    46.3422      21.8194      0.0000       40.6421      218.3271     72.6159      
3928.0000    49.2586      21.4774      0.0000       44.3592      91.8622      72.7769      
3928.1250    55.2365      21.1818      0.0000       48.3284      43.4331      72.9974      
3928.2500    65.6635      21.5002      0.0000       52.5491      19.4643      73.2962      
3928.3750    93.9338      22.0076      0.0000       53.1822      12.7997      73.6740      
3928.5000    107.1852     22.3262      0.0000       51.2972      10.9131      74.0714      
3928.6250    97.2358      22.4877      0.0000       53.2521      12.3631      74.5870      
3928.7500    81.5922      22.5237      0.0000       47.9686      14.7210      75.0232      
3928.8750    49.3419      22.4322      0.0000       44.5730      21.3220      75.4790      
3929.0000    44.7045      22.2157      0.0000       37.8416      37.7617      76.1325      
3929.1250    42.9568      21.9676      0.0000       37.2158      103.6791     76.6675      
3929.2500    44.9890      21.6727      0.0000       40.8712      132.8278     77.2021      
3929.3750    47.1888      21.3622      0.0000       42.6995      99.8734      77.9933      
3929.5000    49.8672      21.2394      0.0000       40.7518      93.5074      78.7449      
3929.6250    52.8788      21.2273      0.0000       36.3485      110.9410     79.3974      
3929.7500    51.3005      21.4684      0.0000       33.7087      147.0897     80.1487      
3929.8750    49.9833      21.5973      0.0000       31.3199      235.4554     81.0581      
3930.0000    49.5756      21.7116      0.0000       32.2043      345.0838     81.7105      
3930.1250    50.0290      21.7005      0.0000       35.6074      372.1542     82.5603      
3930.2500    50.4586      21.6882      0.0000       38.5069      333.9917     83.6865      
3930.3750    50.7209      21.6438      0.0000       36.3695      343.8231     84.3984      
3930.5000    50.7677      21.5853      0.0000       37.6950      348.2997     85.1887      
3930.6250    50.4076      21.5256      0.0000       36.1252      334.3928     85.9398      
3930.7500    50.0714      21.5135      0.0000       34.9953      359.8134     86.7109      
3930.8750    49.8309      21.7065      0.0000       32.7327      395.4343     87.5611      
3931.0000    49.5663      21.9626      0.0000       35.7579      460.9209     88.1354      
3931.1250    49.5177      22.0292      0.0000       38.5942      527.4515     88.5521      
3931.2500    49.8037      22.0327      0.0000       38.2827      612.9344     88.8317      
3931.3750    50.5685      21.9889      0.0000       38.3492      695.2195     88.8961      
3931.5000    50.7829      21.9300      0.0000       39.4863      785.3908     88.8993      
3931.6250    50.5664      21.9186      0.0000       38.3567      794.2499     88.9035      
3931.7500    50.2539      22.0164      0.0000       36.3455      734.9569     88.9068      
3931.8750    50.0852      22.2413      0.0000       39.5596      583.4402     88.9105      
3932.0000    50.0124      22.4034      0.0000       41.3263      412.2203     88.9155      
3932.1250    50.1551      22.5319      0.0000       44.2254      279.4411     88.9198      
3932.2500    50.9681      22.6143      0.0000       45.6140      217.0550     88.9226      
3932.3750    51.3499      22.6806      0.0000       43.7916      138.1070     88.9262      
3932.5000    51.3488      22.3698      0.0000       47.6988      93.1308      88.8721      
3932.6250    51.4196      21.7915      0.0000       48.2057      80.5593      88.8564      
3932.7500    51.7300      21.5441      0.0000       40.4658      73.1243      88.8610      
3932.8750    53.3814      21.7047      0.0000       42.2951      75.7993      88.8643      
3933.0000    53.3801      21.9598      0.0000       45.3836      80.9914      88.9276      
3933.1250    52.8526      22.2154      0.0000       44.5688      78.0302      89.0093      
3933.2500    53.1868      22.2822      0.0000       41.1094      49.7211      89.0923      
3933.3750    56.1797      22.0984      0.0000       43.0031      35.2441      89.2351      
3933.5000    58.8135      21.8036      0.0000       44.6422      30.5216      89.2776      
3933.6250    60.0343      21.6337      0.0000       44.5833      35.4632      89.4004      
3933.7500    58.2130      21.5584      0.0000       44.1458      42.4808      89.5026      
3933.8750    55.5771      21.6875      0.0000       35.0829      76.4439      89.5843      
3934.0000    52.9651      21.7859      0.0000       28.5390      130.2222     89.6079      
3934.1250    51.3591      21.6173      0.0000       30.1161      196.6447     89.6121      
3934.2500    50.7829      21.4159      0.0000       29.5527      215.0361     89.5571      
3934.3750    50.7339      21.3259      0.0000       30.8158      216.7941     89.5411      
3934.5000    50.6851      21.3607      0.0000       32.3933      226.6340     89.5465      
3934.6250    50.5403      21.5217      0.0000       34.1594      249.0101     89.5490      
3934.7500    50.2996      21.7144      0.0000       36.3670      282.0489     89.4939      
3934.8750    49.8669      21.8130      0.0000       35.3628      343.6611     89.4200      
3935.0000    49.6263      21.9266      0.0000       36.9405      429.5127     89.3458      
3935.1250    49.7689      22.0571      0.0000       37.8256      455.8933     89.3290      
3935.2500    50.0793      22.1399      0.0000       37.7662      431.7783     89.3324      
3935.3750    50.3658      22.2549      0.0000       39.5957      425.2798     89.3959      
3935.5000    50.4845      22.2902      0.0000       41.6779      398.4964     89.4192      
3935.6250    50.3158      22.2928      0.0000       42.1215      384.8445     89.3059      
3935.7500    50.0990      22.2013      0.0000       40.6769      407.9231     89.2109      
3935.8750    49.7863      22.0793      0.0000       43.2617      414.1063     89.1362      
3936.0000    49.4735      21.9101      0.0000       43.8954      387.5784     89.0622      
3936.1250    49.2087      21.7251      0.0000       45.4098      373.0342     89.0456      
