WELLNAME = well77
STDEP  =  3300.0000    
ENDEP  =  3942.0375    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, CGR, GR, K, PE, R1, RM, RT, RXO, SGR, SONPHI, SP, TH, TM, U, VSH1

#DEPTH       AC           CAL          CGR          GR           K            PE           R1           RM           RT           RXO          SGR          SONPHI       SP           TH           TM           U            VSH1         
3657.2500    54.5907      15.3819      0.0000       80.5064      0.0000       0.0000       82.4295      0.0000       172.2422     561.0206     0.0000       0.0000       20.0350      0.0000       0.0000       0.0000       50.3617      
3657.3750    56.0945      15.3696      0.0000       87.4653      0.0000       0.0000       83.3414      0.0000       114.6206     287.5866     0.0000       0.0000       20.2886      0.0000       0.0000       0.0000       55.3323      
3657.5000    57.8685      15.3828      0.0000       90.4264      0.0000       0.0000       84.2028      0.0000       86.1004      203.5198     0.0000       0.0000       20.5107      0.0000       0.0000       0.0000       57.4474      
3657.6250    59.4495      15.4214      0.0000       87.8463      0.0000       0.0000       83.8495      0.0000       71.7258      166.4115     0.0000       0.0000       20.7961      0.0000       0.0000       0.0000       55.6045      
3657.7500    58.4069      15.4471      0.0000       90.0990      0.0000       0.0000       76.8670      0.0000       66.0787      171.1327     0.0000       0.0000       21.1131      0.0000       0.0000       0.0000       57.2135      
3657.8750    59.1777      15.4730      0.0000       92.7714      0.0000       0.0000       68.3158      0.0000       72.6697      211.6548     0.0000       0.0000       21.3985      0.0000       0.0000       0.0000       59.1224      
3658.0000    56.8425      15.5116      0.0000       87.4942      0.0000       0.0000       63.5092      0.0000       98.8404      264.2234     0.0000       0.0000       21.6839      0.0000       0.0000       0.0000       55.3530      
3658.1250    55.0861      15.5247      0.0000       84.1297      0.0000       0.0000       60.3727      0.0000       124.4284     362.7459     0.0000       0.0000       21.9376      0.0000       0.0000       0.0000       52.9498      
3658.2500    53.8507      15.5252      0.0000       84.8642      0.0000       0.0000       57.9952      0.0000       172.4241     706.3602     0.0000       0.0000       22.1915      0.0000       0.0000       0.0000       53.4745      
3658.3750    53.0782      15.5256      0.0000       91.8995      0.0000       0.0000       55.6178      0.0000       311.6300     985.2387     0.0000       0.0000       22.3186      0.0000       0.0000       0.0000       58.4996      
3658.5000    53.4824      15.5261      0.0000       90.1033      0.0000       0.0000       55.4669      0.0000       393.0401     1495.8643    0.0000       0.0000       22.3826      0.0000       0.0000       0.0000       57.2167      
3658.6250    52.9993      15.5393      0.0000       87.5485      0.0000       0.0000       55.8727      0.0000       379.7240     1376.8169    0.0000       0.0000       22.4466      0.0000       0.0000       0.0000       55.3918      
3658.7500    53.7507      15.5651      0.0000       87.9541      0.0000       0.0000       55.2664      0.0000       311.0659     810.1484     0.0000       0.0000       22.4789      0.0000       0.0000       0.0000       55.6815      
3658.8750    54.7143      15.6036      0.0000       90.5105      0.0000       0.0000       54.5589      0.0000       279.7141     984.4050     0.0000       0.0000       22.4796      0.0000       0.0000       0.0000       57.5075      
3659.0000    55.9675      15.3886      0.0000       93.0921      0.0000       0.0000       55.4201      0.0000       321.9915     2350.9995    0.0000       0.0000       22.4487      0.0000       0.0000       0.0000       59.3515      
3659.1250    55.8894      15.2243      0.0000       95.0412      0.0000       0.0000       54.7632      0.0000       409.5313     10513.7373   0.0000       0.0000       22.4179      0.0000       0.0000       0.0000       60.7437      
3659.2500    54.1331      15.1994      0.0000       92.2080      0.0000       0.0000       54.5112      0.0000       771.8827     10974.6328   0.0000       0.0000       22.3553      0.0000       0.0000       0.0000       58.7200      
3659.3750    50.9451      15.2379      0.0000       94.7137      0.0000       0.0000       55.9291      0.0000       1469.8396    11150.2373   0.0000       0.0000       22.1979      0.0000       0.0000       0.0000       60.5098      
3659.5000    52.7038      15.2637      0.0000       96.2833      0.0000       0.0000       57.3977      0.0000       2110.2744    11234.0576   0.0000       0.0000       22.0404      0.0000       0.0000       0.0000       61.6309      
3659.6250    53.8025      15.2516      0.0000       96.7901      0.0000       0.0000       58.6638      0.0000       2164.1094    11297.3877   0.0000       0.0000       21.6933      0.0000       0.0000       0.0000       61.9930      
3659.7500    54.7084      15.2521      0.0000       95.8040      0.0000       0.0000       59.0190      0.0000       2433.8464    11371.6836   0.0000       0.0000       21.3777      0.0000       0.0000       0.0000       61.2886      
3659.8750    55.4212      15.3412      0.0000       89.5295      0.0000       0.0000       58.6152      0.0000       2796.5239    11425.1846   0.0000       0.0000       21.0937      0.0000       0.0000       0.0000       56.8068      
3660.0000    54.1471      15.5699      0.0000       79.6618      0.0000       0.0000       59.8307      0.0000       3142.1641    11446.7568   0.0000       0.0000       20.6832      0.0000       0.0000       0.0000       49.7585      
3660.1250    53.0854      15.8239      0.0000       73.4125      0.0000       0.0000       61.5017      0.0000       3032.8945    11468.4697   0.0000       0.0000       20.2728      0.0000       0.0000       0.0000       45.2947      
3660.2500    53.2581      16.1034      0.0000       71.8191      0.0000       0.0000       62.9703      0.0000       2217.4583    11468.7969   0.0000       0.0000       19.7042      0.0000       0.0000       0.0000       44.1565      
3660.3750    53.2958      16.2053      0.0000       76.6022      0.0000       0.0000       63.2244      0.0000       1712.9159    11415.8057   0.0000       0.0000       19.2621      0.0000       0.0000       0.0000       47.5730      
3660.5000    53.1985      15.9902      0.0000       80.7275      0.0000       0.0000       62.2132      0.0000       1548.9154    11289.1670   0.0000       0.0000       18.8832      0.0000       0.0000       0.0000       50.5196      
3660.6250    53.4869      15.8132      0.0000       83.5369      0.0000       0.0000       62.4673      0.0000       1452.4662    10967.9473   0.0000       0.0000       18.5360      0.0000       0.0000       0.0000       52.5264      
3660.7500    53.6983      15.6742      0.0000       80.1722      0.0000       0.0000       64.0877      0.0000       1354.4270    10095.1045   0.0000       0.0000       18.1888      0.0000       0.0000       0.0000       50.1230      
3660.8750    53.9096      15.6620      0.0000       76.3521      0.0000       0.0000       65.8599      0.0000       955.8008     3084.7090    0.0000       0.0000       17.8732      0.0000       0.0000       0.0000       47.3943      
3661.0000    54.0052      15.6372      0.0000       78.4782      0.0000       0.0000       67.9358      0.0000       666.9926     1804.9094    0.0000       0.0000       17.6209      0.0000       0.0000       0.0000       48.9130      
3661.1250    53.4835      15.5743      0.0000       75.1388      0.0000       0.0000       70.6697      0.0000       552.5330     1520.4813    0.0000       0.0000       17.3685      0.0000       0.0000       0.0000       46.5277      
3661.2500    53.0005      15.6128      0.0000       75.6709      0.0000       0.0000       73.3023      0.0000       516.2237     1565.0916    0.0000       0.0000       17.1162      0.0000       0.0000       0.0000       46.9078      
3661.3750    53.0960      15.6766      0.0000       68.8395      0.0000       0.0000       71.3803      0.0000       537.8184     5065.3911    0.0000       0.0000       16.8322      0.0000       0.0000       0.0000       42.0282      
3661.5000    53.1337      15.6898      0.0000       69.1944      0.0000       0.0000       69.6605      0.0000       636.0781     10657.7637   0.0000       0.0000       16.5166      0.0000       0.0000       0.0000       42.2817      
3661.6250    53.1714      15.6016      0.0000       65.8550      0.0000       0.0000       68.4469      0.0000       899.7252     11334.3750   0.0000       0.0000       16.2010      0.0000       0.0000       0.0000       39.8964      
3661.7500    53.4021      15.5386      0.0000       68.0318      0.0000       0.0000       69.6119      0.0000       1354.6686    10879.3623   0.0000       0.0000       15.8538      0.0000       0.0000       0.0000       41.4513      
3661.8750    52.7646      15.4884      0.0000       71.9547      0.0000       0.0000       70.2203      0.0000       1835.7499    10069.5547   0.0000       0.0000       15.5066      0.0000       0.0000       0.0000       44.2533      
3662.0000    52.2815      15.5397      0.0000       75.2956      0.0000       0.0000       71.3347      0.0000       1581.4395    5561.0068    0.0000       0.0000       15.2859      0.0000       0.0000       0.0000       46.6397      
3662.1250    51.8177      15.6161      0.0000       78.4846      0.0000       0.0000       72.1454      0.0000       1089.2677    3581.7029    0.0000       0.0000       15.1600      0.0000       0.0000       0.0000       48.9176      
3662.2500    52.6463      15.7054      0.0000       79.2700      0.0000       0.0000       72.3488      0.0000       871.7491     2504.0872    0.0000       0.0000       15.0027      0.0000       0.0000       0.0000       49.4786      
3662.3750    53.8993      15.7819      0.0000       82.0794      0.0000       0.0000       71.9450      0.0000       726.8758     2019.0460    0.0000       0.0000       14.8451      0.0000       0.0000       0.0000       51.4853      
3662.5000    54.5157      15.8204      0.0000       85.6734      0.0000       0.0000       72.7051      0.0000       606.0775     4645.8955    0.0000       0.0000       14.7193      0.0000       0.0000       0.0000       54.0524      
3662.6250    55.5756      15.7829      0.0000       88.7866      0.0000       0.0000       72.5037      0.0000       714.8111     9931.6074    0.0000       0.0000       14.6884      0.0000       0.0000       0.0000       56.2761      
