WELLNAME = well90
STDEP  =  3000.0000    
ENDEP  =  4255.9688    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, CGR, GR, K, MSFL, PE, R1, RT, RXO, SONPHI, SP, TH, U, VSH1

#DEPTH       AC           CAL          CGR          GR           K            MSFL         PE           R1           RT           RXO          SONPHI       SP           TH           U            VSH1         
3880.1250    49.2551      23.7487      0.0000       51.8779      0.0000       0.0000       0.0000       31.9654      6073.8696    1950.8616    0.0000       174.7573     0.0000       0.0000       29.9128      
3880.2500    49.1983      23.6343      0.0000       53.9727      0.0000       0.0000       0.0000       32.0030      6118.7515    1998.3599    0.0000       174.8512     0.0000       0.0000       31.4091      
3880.3750    49.1703      23.5074      0.0000       52.5078      0.0000       0.0000       0.0000       32.4508      6163.9043    2053.6404    0.0000       174.8505     0.0000       0.0000       30.3627      
3880.5000    49.1327      23.4057      0.0000       50.4117      0.0000       0.0000       0.0000       32.7788      6212.2793    2105.5752    0.0000       174.7944     0.0000       0.0000       28.8655      
3880.6250    49.0951      23.2787      0.0000       48.3661      0.0000       0.0000       0.0000       32.6396      6261.0596    2148.7969    0.0198       174.7306     0.0000       0.0000       27.4044      
3880.7500    49.0576      23.1517      0.0000       47.0022      0.0000       0.0000       0.0000       32.3869      6307.3389    2192.9236    0.0195       174.6905     0.0000       0.0000       26.4301      
3880.8750    49.0392      23.0248      0.0000       45.6636      0.0000       0.0000       0.0000       32.6517      6371.5708    2239.0366    0.0193       174.6582     0.0000       0.0000       25.4740      
3881.0000    49.0398      23.2765      0.0000       47.4806      0.0000       0.0000       0.0000       32.7019      6439.4585    2306.3687    0.0193       174.6022     0.0000       0.0000       26.7719      
3881.1250    49.0406      23.3262      0.0000       48.6413      0.0000       0.0000       0.0000       32.9098      6511.0996    2390.0093    0.0193       174.5857     0.0000       0.0000       27.6009      
3881.2500    49.0031      23.1361      0.0000       47.8580      0.0000       0.0000       0.0000       33.1557      6574.3984    2483.6147    0.0190       174.5612     0.0000       0.0000       27.0414      
3881.3750    48.9174      22.8702      0.0000       45.0046      0.0000       0.0000       0.0000       33.3385      6616.7563    2556.9448    0.0182       174.5763     0.0000       0.0000       25.0033      
3881.5000    48.7935      22.6550      0.0000       45.6351      0.0000       0.0000       0.0000       33.5275      6628.6797    2590.1738    0.0170       174.5596     0.0000       0.0000       25.4536      
3881.6250    48.6215      22.4270      0.0000       48.3610      0.0000       0.0000       0.0000       33.7986      6612.9346    2609.2668    0.0154       174.5274     0.0000       0.0000       27.4007      
3881.7500    48.3537      22.2117      0.0000       48.1079      0.0000       0.0000       0.0000       33.9687      6569.8086    2616.3999    0.0129       174.5187     0.0000       0.0000       27.2199      
3881.8750    48.1625      22.4382      0.0000       45.3807      0.0000       0.0000       0.0000       34.1641      6496.7920    2623.5635    0.0111       174.4707     0.0000       0.0000       25.2719      
3882.0000    48.1345      22.6015      0.0000       42.1486      0.0000       0.0000       0.0000       34.3721      6400.8477    2628.2898    0.0108       174.4305     0.0000       0.0000       22.9633      
3882.1250    48.2984      22.5124      0.0000       42.4509      0.0000       0.0000       0.0000       34.6496      6306.2041    2624.4966    0.0124       174.3508     0.0000       0.0000       23.1792      
3882.2500    48.4335      22.3223      0.0000       41.1880      0.0000       0.0000       0.0000       34.9775      6207.2764    2613.4229    0.0137       174.3029     0.0000       0.0000       22.2772      
3882.3750    48.5589      22.1953      0.0000       40.6067      0.0000       0.0000       0.0000       35.0529      6098.6548    2599.9907    0.0148       174.2470     0.0000       0.0000       21.8620      
3882.5000    48.7038      22.3461      0.0000       38.9399      0.0000       0.0000       0.0000       35.3051      5991.8843    2584.2617    0.0162       174.2541     0.0000       0.0000       20.6713      
3882.6250    48.8198      22.4842      0.0000       39.6714      0.0000       0.0000       0.0000       35.5068      5867.9746    2563.8467    0.0173       174.3086     0.0000       0.0000       21.1938      
3882.7500    48.9068      22.4456      0.0000       37.8530      0.0000       0.0000       0.0000       35.4307      5722.7412    2540.0605    0.0181       174.4181     0.0000       0.0000       19.8950      
3882.8750    49.0323      22.3060      0.0000       37.9534      0.0000       0.0000       0.0000       35.3926      5529.6318    2520.0063    0.0192       174.4962     0.0000       0.0000       19.9667      
3883.0000    49.1577      22.1412      0.0000       36.9177      0.0000       0.0000       0.0000       35.5438      5289.0166    2503.5669    0.0204       174.5351     0.0000       0.0000       19.2269      
3883.1250    49.2257      22.1909      0.0000       36.8666      0.0000       0.0000       0.0000       35.6129      5305.5234    2493.0225    0.0210       174.6130     0.0000       0.0000       19.1904      
3883.2500    49.0345      22.3795      0.0000       37.5223      0.0000       0.0000       0.0000       35.5936      5515.7456    2497.5264    0.0193       174.6597     0.0000       0.0000       19.6588      
3883.3750    48.7379      22.5808      0.0000       40.2229      0.0000       0.0000       0.0000       35.5366      5691.9355    2565.4897    0.0165       174.7144     0.0000       0.0000       21.5878      
3883.5000    48.4892      22.7189      0.0000       42.2167      0.0000       0.0000       0.0000       35.3911      5914.9209    2669.7598    0.0142       174.7767     0.0000       0.0000       23.0119      
3883.6250    48.2692      22.7055      0.0000       44.2357      0.0000       0.0000       0.0000       35.2078      6131.9521    2802.6904    0.0121       174.8391     0.0000       0.0000       24.4541      
3883.7500    48.1549      22.5154      0.0000       46.6838      0.0000       0.0000       0.0000       35.0813      6194.3271    2953.1216    0.0110       174.8539     0.0000       0.0000       26.2027      
3883.8750    48.3092      22.2623      0.0000       49.3340      0.0000       0.0000       0.0000       34.9169      6193.9834    3030.3994    0.0125       174.8532     0.0000       0.0000       28.0957      
3884.0000    48.5691      22.2614      0.0000       52.4385      0.0000       0.0000       0.0000       34.7273      6185.0293    3072.6733    0.0000       174.8526     0.0000       0.0000       30.3132      
3884.1250    48.7233      22.3869      0.0000       52.1854      0.0000       0.0000       0.0000       34.5503      6227.8115    3124.1631    0.0000       174.8282     0.0000       0.0000       30.1324      
3884.2500    48.6857      22.5503      0.0000       48.6252      0.0000       0.0000       0.0000       34.4048      6302.9043    3183.9336    0.0160       174.7482     0.0000       0.0000       27.5894      
3884.3750    48.4946      22.7389      0.0000       42.2122      0.0000       0.0000       0.0000       34.4046      6378.9336    3252.3398    0.0142       174.7003     0.0000       0.0000       23.0087      
3884.5000    48.2842      22.6625      0.0000       39.8133      0.0000       0.0000       0.0000       34.8082      6428.9683    3329.9746    0.0123       174.6205     0.0000       0.0000       21.2952      
3884.6250    48.1411      22.3461      0.0000       39.9389      0.0000       0.0000       0.0000       35.3002      6440.5010    3401.4307    0.0109       174.5727     0.0000       0.0000       21.3849      
3884.7500    48.0840      22.1561      0.0000       39.4839      0.0000       0.0000       0.0000       35.5965      6440.1514    3434.4390    0.0104       174.5165     0.0000       0.0000       21.0599      
3884.8750    48.2000      22.2689      0.0000       38.0695      0.0000       0.0000       0.0000       35.7730      6427.8496    3435.8730    0.0115       174.5000     0.0000       0.0000       20.0496      
3885.0000    48.5079      22.4575      0.0000       39.4321      0.0000       0.0000       0.0000       35.5581      6409.6113    3430.9048    0.0144       174.4992     0.0000       0.0000       21.0229      
3885.1250    48.7965      22.6335      0.0000       41.0471      0.0000       0.0000       0.0000       35.2612      6391.3887    3430.7239    0.0170       174.4987     0.0000       0.0000       22.1765      
3885.2500    49.0659      22.7463      0.0000       42.9904      0.0000       0.0000       0.0000       35.2420      6379.2671    3436.8843    0.0196       174.4977     0.0000       0.0000       23.5646      
3885.3750    49.1435      22.6068      0.0000       41.1721      0.0000       0.0000       0.0000       35.4499      6372.9795    3443.0737    0.0203       174.4734     0.0000       0.0000       22.2658      
3885.5000    49.0868      22.3662      0.0000       43.0396      0.0000       0.0000       0.0000       35.7589      6369.6133    3450.8667    0.0197       174.4412     0.0000       0.0000       23.5997      
3885.6250    49.0300      22.2266      0.0000       42.7360      0.0000       0.0000       0.0000       35.9480      6360.4150    3458.6860    0.0192       174.4327     0.0000       0.0000       23.3829      
3885.7500    48.9540      22.3269      0.0000       41.6751      0.0000       0.0000       0.0000       36.0865      6342.3921    3471.3291    0.0185       174.4083     0.0000       0.0000       22.6251      
3885.8750    48.8780      22.7048      0.0000       42.9619      0.0000       0.0000       0.0000       36.1872      6324.4287    3480.8018    0.0178       174.3756     0.0000       0.0000       23.5442      
3886.0000    48.8021      23.0196      0.0000       44.7032      0.0000       0.0000       0.0000       36.2374      6306.5049    3490.3062    0.0171       174.3672     0.0000       0.0000       24.7880      
3886.1250    48.8219      22.8421      0.0000       45.4346      0.0000       0.0000       0.0000       36.1109      6285.7495    3488.5029    0.0173       174.3666     0.0000       0.0000       25.3105      
3886.2500    48.9378      22.6268      0.0000       46.2418      0.0000       0.0000       0.0000       36.0222      6262.1221    3440.1982    0.0184       174.3659     0.0000       0.0000       25.8870      
3886.3750    48.9770      22.4998      0.0000       44.9789      0.0000       0.0000       0.0000       36.0283      6264.6670    3369.0466    0.0187       174.3649     0.0000       0.0000       24.9850      
3886.5000    48.9778      22.4865      0.0000       46.9727      0.0000       0.0000       0.0000       35.8260      6270.0811    3323.8608    0.0187       174.3405     0.0000       0.0000       26.4091      
